claim_id,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,property_type,incident_cause,location_risk_score,security_system_present,asset_value,total_claim_amount,fraud
1608,390,26,IL,250/500,500,909.1633088157246,0,MALE,High School,Adm-clerical,Exercise,wife,52268.70542757105,44717.703427678614,B,C,C,A,B,28767.29534717176,1
1609,140,53,IL,500/1000,500,973.1889938130311,1000000,MALE,Masters,Machine-op-inspct,Reading,own-child,3612.7058284819323,83888.83852319578,B,B,B,B,A,81398.32852853213,0
1610,290,51,NY,100/300,1000,1878.1948508788641,0,MALE,College,Prof-specialty,Chess,not-in-family,71455.324337275,19466.401122393607,C,C,A,C,B,72598.28221380044,0
1611,188,38,TX,500/1000,2000,688.6749952322393,0,FEMALE,Masters,Prof-specialty,Movies,not-in-family,6840.345460449537,6526.831852395753,C,A,C,B,C,32863.787572027344,0
1612,350,50,IL,250/500,2000,1483.8218077018118,0,MALE,JD,Adm-clerical,Movies,own-child,65300.80912905046,82484.37572544547,B,A,C,B,B,62632.74643394032,0
1613,37,27,FL,100/300,1000,938.4768923183076,0,FEMALE,High School,Machine-op-inspct,Chess,husband,80175.56861252192,21205.283663029462,A,B,C,A,A,48779.86417272186,0
1614,233,62,FL,100/300,2000,1581.9598951641917,2000000,FEMALE,High School,Adm-clerical,Movies,unmarried,90527.28768731123,69083.04088262333,B,C,B,B,C,5878.359079408061,0
1615,164,24,FL,250/500,500,1750.497071974514,2000000,FEMALE,Masters,Machine-op-inspct,Camping,wife,14763.207720698734,9153.837213852934,C,A,A,A,B,41788.292546935736,0
1616,476,45,CA,100/300,2000,1112.1728659163286,0,MALE,JD,Machine-op-inspct,Reading,own-child,74546.03170483364,67251.22006783128,B,C,B,A,C,13581.81198731073,1
1617,69,35,TX,250/500,2000,726.7365647600222,0,MALE,High School,Prof-specialty,Reading,husband,98329.22782130758,42325.391973276295,C,B,B,C,A,12330.915742171808,0
1618,7,32,TX,100/300,2000,1598.3540936376526,0,MALE,PhD,Prof-specialty,Reading,husband,6780.458650022758,92802.75371866059,B,B,C,A,B,16397.874129678352,0
1619,216,57,IL,500/1000,2000,583.5915832389192,1000000,MALE,Masters,Prof-specialty,Exercise,unmarried,2822.68740678987,20041.962058571793,C,B,B,B,B,43139.10484769799,0
1620,68,47,NY,250/500,2000,522.4889085263882,2000000,FEMALE,College,Exec-managerial,Chess,wife,21242.682066502115,6713.1374348695535,B,C,C,B,A,91758.99187754428,0
1621,329,42,FL,100/300,2000,1815.7848850132018,1000000,MALE,JD,Adm-clerical,Movies,unmarried,20502.095043122692,53352.46641459884,A,C,C,A,B,77272.49567950683,1
1622,278,67,FL,100/300,1000,1725.2112251267656,0,MALE,High School,Craft-repair,Exercise,own-child,31947.262199547764,91760.89585649433,C,B,B,A,B,85399.20416292016,0
1623,384,67,NY,250/500,500,1372.932583842708,0,FEMALE,High School,Machine-op-inspct,Movies,not-in-family,92355.09613607022,20353.05259194222,C,C,C,B,B,73713.77317693054,0
1624,268,62,NY,250/500,1000,1498.0624582470966,0,FEMALE,College,Exec-managerial,Chess,wife,68307.20377858102,83485.77089756966,A,B,B,B,A,96978.76714008344,0
1625,100,47,FL,250/500,1000,1928.9056129163814,5000000,FEMALE,High School,Prof-specialty,Movies,not-in-family,1071.4371292294688,33936.72781705374,A,C,C,C,B,74203.00414935063,0
1626,409,33,NY,100/300,500,594.1495033678494,2000000,MALE,PhD,Adm-clerical,Exercise,unmarried,49535.8755629523,9901.039692520153,A,C,B,A,A,79193.7055381472,0
1627,82,27,CA,100/300,1000,824.8902189022858,5000000,FEMALE,PhD,Machine-op-inspct,Exercise,wife,87571.58762096908,58981.90841685266,A,B,C,A,B,81413.8394518719,0
1628,89,42,IL,500/1000,500,1593.8037998941122,0,FEMALE,JD,Machine-op-inspct,Exercise,husband,53435.153273066135,52194.21179952497,A,B,B,C,A,69006.58445590598,0
1629,443,29,CA,250/500,500,896.0535928019424,0,FEMALE,PhD,Exec-managerial,Reading,not-in-family,19422.182621515793,83839.15071486351,A,B,B,C,B,20803.90240894607,0
1630,367,57,FL,500/1000,500,810.8939224046173,0,FEMALE,JD,Prof-specialty,Camping,not-in-family,95395.66300479863,10293.50371915465,B,C,B,C,B,97117.17853591527,0
1631,49,72,IL,250/500,500,1163.3047763127763,0,MALE,JD,Craft-repair,Exercise,husband,30734.697764042296,64525.06984586209,B,B,C,A,B,48341.947695054,0
1632,178,18,IL,100/300,2000,1585.5468998881286,2000000,MALE,Masters,Machine-op-inspct,Camping,other-relative,35008.351745837084,62042.076068535636,B,A,A,A,C,83020.7002826638,1
1633,489,26,IL,250/500,500,815.7832126034127,1000000,MALE,High School,Prof-specialty,Exercise,husband,35629.95775176884,99493.1189603353,C,C,B,B,A,79987.35405222981,0
1634,376,37,TX,500/1000,1000,1144.317690941822,1000000,MALE,High School,Exec-managerial,Movies,unmarried,39473.10080217753,32805.611235528806,C,C,C,A,C,43040.097131029346,0
1635,56,55,TX,500/1000,1000,1278.2255559734058,0,FEMALE,PhD,Adm-clerical,Chess,husband,70876.26927980987,4459.38863723675,A,B,A,C,B,84040.6157791542,1
1636,449,35,IL,100/300,2000,758.3373821766957,5000000,MALE,High School,Adm-clerical,Exercise,not-in-family,31454.20787535497,41122.53090680362,C,C,B,B,A,25208.617479582834,0
1637,446,46,TX,500/1000,2000,1215.1819982384445,1000000,FEMALE,JD,Exec-managerial,Reading,not-in-family,46504.30726071443,46443.32577184138,B,C,C,A,C,35772.59838546398,0
1638,40,54,CA,500/1000,2000,1798.8143162192507,5000000,MALE,JD,Craft-repair,Exercise,own-child,26349.707501958852,36895.207235419555,B,C,A,A,B,23287.69860176138,0
1639,466,66,FL,100/300,1000,1619.0979618044755,0,MALE,College,Adm-clerical,Movies,husband,50791.94762551515,63046.64576563566,C,A,C,B,B,6201.132843309049,0
1640,331,29,FL,500/1000,2000,1255.1713742662912,0,FEMALE,High School,Exec-managerial,Movies,not-in-family,94735.15415413877,26584.555637792317,B,A,B,B,B,23864.209554252422,0
1641,235,54,FL,100/300,1000,687.9231237169017,1000000,FEMALE,High School,Adm-clerical,Movies,not-in-family,28959.423066274547,18314.148874904622,B,B,C,C,C,65036.59671725984,1
1642,34,49,NY,100/300,2000,535.0354272048429,0,FEMALE,PhD,Exec-managerial,Movies,not-in-family,81642.39301524461,45276.850968103565,C,C,B,A,A,76277.52631549195,1
1643,223,29,CA,500/1000,2000,600.8637745790074,0,FEMALE,PhD,Adm-clerical,Exercise,unmarried,21897.427154966255,72696.14368319261,B,A,C,C,B,35465.77609220835,1
1644,436,73,FL,100/300,500,1625.324638050501,1000000,FEMALE,Masters,Craft-repair,Camping,own-child,14469.313676316997,89146.85965601454,B,B,B,A,A,73875.42022314039,0
1645,76,54,FL,250/500,500,1556.5589884369444,1000000,FEMALE,PhD,Exec-managerial,Movies,not-in-family,9112.61980078506,66370.32888142862,C,B,B,A,B,1201.6170701906121,0
1646,483,56,FL,100/300,1000,1619.096117940923,2000000,FEMALE,JD,Craft-repair,Movies,other-relative,97986.35137135831,37735.89651729041,C,B,B,B,A,76030.9670566623,0
1647,448,29,FL,500/1000,500,960.8159972407022,1000000,FEMALE,JD,Craft-repair,Exercise,husband,57041.596347953,74662.77660379648,C,C,B,A,B,84055.20447447473,0
1648,288,73,TX,250/500,500,634.8885460815261,0,MALE,High School,Machine-op-inspct,Chess,other-relative,51427.03978618029,18885.55074333369,A,B,A,A,C,99205.22414980175,0
1649,180,50,TX,250/500,500,1571.4980240391449,5000000,MALE,College,Exec-managerial,Reading,unmarried,720.0132563131789,75199.92129689381,B,C,B,C,B,89499.59338379203,0
1650,3,73,CA,250/500,500,1883.6991596020857,0,FEMALE,High School,Craft-repair,Reading,wife,48429.232498937694,48089.61488612818,B,B,A,A,C,69278.88482437836,0
1651,119,60,CA,250/500,500,1178.287399929041,1000000,MALE,College,Machine-op-inspct,Reading,not-in-family,66271.3029649281,27080.68427491853,B,B,B,B,B,35024.53475733598,0
1652,257,49,FL,100/300,500,1646.4717681968502,0,MALE,PhD,Machine-op-inspct,Chess,unmarried,40994.81997034038,69225.99742391397,C,C,A,C,A,28802.936177908396,1
1653,7,50,FL,100/300,500,1592.1100589153177,0,FEMALE,Masters,Craft-repair,Exercise,husband,12891.85186713061,41641.455979656384,B,C,C,A,B,12134.183226063606,0
1654,79,41,FL,100/300,1000,1780.5372954346221,2000000,MALE,Masters,Prof-specialty,Chess,other-relative,26769.80012746163,62006.32085528037,A,A,C,A,B,29044.992414433375,0
1655,277,48,NY,500/1000,500,542.5695946945244,0,FEMALE,Masters,Exec-managerial,Movies,unmarried,71412.6242190842,66366.71741868663,B,B,B,A,A,30867.969534828986,0
1656,201,64,IL,500/1000,500,1932.9574949965015,0,MALE,PhD,Exec-managerial,Exercise,other-relative,47533.41756687492,39320.80168640894,B,C,C,C,B,71515.42057554111,0
1657,72,47,TX,250/500,2000,1798.0352357452769,0,MALE,College,Prof-specialty,Exercise,own-child,47930.539985466494,98597.84551853956,B,B,C,C,A,72775.93286826977,0
1658,378,43,FL,500/1000,1000,1814.7204351990322,1000000,FEMALE,High School,Exec-managerial,Reading,not-in-family,3840.4704576250338,45703.76274553726,C,B,B,B,C,52343.559167546184,0
1659,245,19,NY,100/300,1000,1994.5292518647818,0,FEMALE,Masters,Craft-repair,Movies,other-relative,52932.25204951011,98410.6380753696,C,A,C,A,B,77332.79226625727,0
1660,454,69,NY,100/300,2000,1459.2145065353789,0,MALE,High School,Machine-op-inspct,Camping,unmarried,42473.705772054105,23520.63326069157,C,A,C,B,A,34543.92720051998,1
1661,231,34,NY,100/300,1000,622.5103811506823,0,FEMALE,Masters,Machine-op-inspct,Exercise,own-child,87962.3477924898,16696.07233284407,C,B,B,A,A,47338.901447829354,0
1662,380,18,TX,100/300,1000,1734.1946230405194,0,MALE,College,Prof-specialty,Exercise,unmarried,38084.079353749956,63084.95437182534,C,C,A,A,C,5308.253062531875,0
1663,208,69,IL,100/300,1000,702.3126324880786,0,FEMALE,PhD,Craft-repair,Exercise,wife,60923.45858482312,54704.91848595438,A,B,C,A,C,53891.30475214571,0
1664,285,48,FL,250/500,500,1606.840626132437,0,MALE,College,Craft-repair,Camping,husband,93589.05777188404,54031.91151921224,B,B,C,A,B,39071.01738865395,0
1665,74,46,FL,100/300,500,1136.0367195504755,0,FEMALE,College,Machine-op-inspct,Reading,not-in-family,56621.644361713,99502.78925664107,A,C,B,A,A,7118.350399784709,0
1666,426,28,IL,100/300,500,509.91990916190235,1000000,MALE,JD,Adm-clerical,Movies,unmarried,2978.5589474655485,106.82846829381809,C,B,B,B,B,9740.722920107954,0
1667,182,62,TX,100/300,2000,1153.6681542177503,0,FEMALE,Masters,Adm-clerical,Camping,own-child,10158.894595629852,45351.0604332758,A,C,C,C,B,65915.12307285811,0
1668,270,21,NY,250/500,2000,1694.9962780608516,0,FEMALE,College,Exec-managerial,Exercise,not-in-family,96684.74173353383,30692.10031870726,B,C,C,B,C,74469.57683898848,0
1669,326,53,FL,100/300,500,631.098354324274,0,MALE,JD,Exec-managerial,Reading,wife,55209.855128147,42793.72927138814,C,C,B,B,A,10288.514267254903,0
1670,60,25,NY,500/1000,500,503.3179363126286,1000000,FEMALE,High School,Exec-managerial,Movies,other-relative,18929.069032762804,93816.02319145168,C,C,A,B,C,77600.1117084991,0
1671,322,53,IL,250/500,1000,1179.143210811856,0,MALE,College,Craft-repair,Chess,unmarried,56775.82629688175,80852.92621836411,B,A,B,B,A,86424.32930218136,0
1672,150,64,FL,250/500,2000,502.24522272526195,1000000,FEMALE,PhD,Machine-op-inspct,Reading,not-in-family,95740.0922333296,20165.52021011684,C,C,A,A,B,56830.09139274143,0
1673,282,38,FL,100/300,2000,1902.108784092303,0,FEMALE,JD,Craft-repair,Movies,not-in-family,4482.9035874236815,70424.29326959245,A,C,B,C,A,49128.50525808542,0
1674,93,28,FL,100/300,1000,1737.2931358637954,0,MALE,PhD,Prof-specialty,Exercise,unmarried,52710.404509828746,57963.39122538541,B,B,C,A,C,46276.29323121783,0
1675,431,29,CA,100/300,2000,1445.1759313116288,0,MALE,JD,Machine-op-inspct,Movies,other-relative,13614.171341006377,40809.52570315025,C,C,C,A,C,30017.406377214575,0
1676,444,43,IL,250/500,500,525.9769845793484,1000000,FEMALE,Masters,Machine-op-inspct,Exercise,own-child,44674.754331212294,34196.10993806273,C,A,B,C,A,89764.5029888267,0
1677,15,44,IL,250/500,500,1354.7336865246893,1000000,FEMALE,High School,Machine-op-inspct,Reading,other-relative,65456.25822010801,59841.26446735899,B,B,A,A,A,86940.57576178173,0
1678,141,51,NY,500/1000,2000,1506.6297987938665,0,MALE,PhD,Machine-op-inspct,Chess,wife,45916.22179123934,46904.12838060459,C,A,B,B,A,51398.43541850585,0
1679,435,27,TX,100/300,2000,1381.1691187920144,1000000,FEMALE,College,Exec-managerial,Reading,unmarried,96280.3388022459,54972.95335109582,A,B,C,A,A,24622.234685007355,0
1680,85,26,FL,100/300,500,1920.336809541502,0,MALE,High School,Machine-op-inspct,Exercise,other-relative,58459.233321632775,77297.17214373736,C,A,B,B,B,91070.70513354837,0
1681,369,56,FL,100/300,2000,1747.0157992789696,0,MALE,High School,Craft-repair,Camping,unmarried,96359.97716605033,96701.17185922882,B,B,B,C,B,73271.18614677055,0
1682,403,30,FL,250/500,2000,1047.6387728061436,0,MALE,College,Machine-op-inspct,Reading,unmarried,31438.821324549303,41084.98551460573,C,B,B,B,B,82371.70367655526,0
1683,265,29,IL,250/500,1000,1542.1979799326605,2000000,FEMALE,PhD,Prof-specialty,Chess,not-in-family,2111.8085345121385,42652.35402354056,C,C,C,A,B,82857.7320506686,1
1684,57,34,FL,250/500,2000,1191.7193604934364,0,FEMALE,PhD,Adm-clerical,Camping,unmarried,15456.334219690281,84066.09299110361,C,A,C,A,C,19295.2593622321,0
1685,284,21,IL,250/500,500,1892.5219720834336,0,MALE,Masters,Craft-repair,Camping,not-in-family,7156.675605476337,12983.645692107004,B,C,A,B,A,5878.28775703628,1
1686,131,56,TX,250/500,2000,1427.1895253154025,0,FEMALE,JD,Craft-repair,Exercise,other-relative,73897.14224469877,80083.7294497917,C,B,B,C,A,50770.648939924955,1
1687,478,45,TX,500/1000,2000,1373.1048559731676,1000000,MALE,High School,Craft-repair,Movies,other-relative,18985.777455364274,39117.441637014104,C,C,A,A,B,46875.17505886688,0
1688,205,58,IL,250/500,500,1251.0458586332768,0,FEMALE,High School,Exec-managerial,Chess,not-in-family,75707.35418261607,41514.51557537992,A,C,B,C,C,32479.075949653477,1
1689,388,37,FL,250/500,500,1066.6084547957564,2000000,FEMALE,Masters,Prof-specialty,Exercise,not-in-family,53756.450340233976,29660.21481066059,A,A,B,A,C,72475.43574932258,0
1690,37,24,IL,500/1000,2000,722.0880427147201,0,FEMALE,JD,Machine-op-inspct,Chess,husband,21678.02932137737,12272.036687146416,B,C,B,A,C,60869.2847654511,0
1691,67,73,FL,250/500,2000,910.8973274548048,0,MALE,JD,Prof-specialty,Movies,other-relative,61344.18603643663,74528.06694050258,A,A,C,C,A,38831.584451884126,0
1692,202,25,FL,500/1000,2000,998.7513923434362,0,FEMALE,JD,Machine-op-inspct,Exercise,not-in-family,1145.6871255980939,89881.79908650341,B,C,A,C,A,49075.076628894494,0
1693,373,52,CA,100/300,2000,731.0265014141365,0,MALE,College,Exec-managerial,Reading,wife,33472.7111836984,50208.94844757264,B,B,B,C,B,54165.3838362019,1
1694,472,46,IL,500/1000,2000,1719.0698898864546,0,FEMALE,Masters,Adm-clerical,Reading,own-child,78467.33280956325,19178.168922967776,C,C,B,A,C,94105.98012642235,0
1695,11,64,NY,100/300,2000,503.3274927168764,0,MALE,College,Exec-managerial,Camping,husband,74921.83723692884,31012.815572197906,A,C,C,A,C,52021.868876251596,1
1696,51,32,NY,500/1000,1000,1873.6573218247186,1000000,FEMALE,JD,Prof-specialty,Movies,unmarried,79068.57502651704,8438.639146597337,A,B,C,A,B,65623.25304235652,0
1697,350,48,TX,100/300,500,692.424195603213,0,FEMALE,College,Exec-managerial,Exercise,other-relative,58754.37703024699,83055.66541260389,A,C,C,B,A,91047.55853447485,0
1698,330,29,FL,500/1000,2000,576.4534321346107,0,FEMALE,High School,Prof-specialty,Movies,own-child,57328.89808494283,52071.52960113082,A,C,C,A,A,71818.0984795587,0
1699,230,38,FL,100/300,500,1992.7808041966407,5000000,MALE,College,Prof-specialty,Movies,own-child,40736.75063923278,97868.70653810735,A,B,A,B,B,54667.39159859041,0
1700,479,65,CA,250/500,1000,1999.6940990571613,0,MALE,College,Prof-specialty,Reading,own-child,94853.67385008054,77239.4740584961,C,C,C,A,C,40463.54516556188,1
1701,330,33,FL,500/1000,500,787.636357743788,0,MALE,PhD,Exec-managerial,Exercise,unmarried,94948.64410992789,72617.95771050573,A,C,A,B,B,11667.373865379617,0
1702,70,56,TX,250/500,500,700.695216304105,0,MALE,Masters,Adm-clerical,Camping,not-in-family,869.2809630174713,43799.78254816773,C,B,C,A,C,78707.16031199109,0
1703,375,49,IL,500/1000,500,796.6619448114068,1000000,MALE,JD,Machine-op-inspct,Exercise,husband,96222.41129974624,34877.34629791865,C,B,C,B,C,78825.26628669314,0
1704,321,23,IL,250/500,1000,1266.985199603212,5000000,MALE,Masters,Adm-clerical,Reading,own-child,87054.70272227297,27594.884052388436,A,B,B,B,B,97207.53109561386,0
1705,320,41,TX,100/300,2000,981.7758795800455,1000000,FEMALE,High School,Machine-op-inspct,Camping,husband,60600.78811349693,98852.25207424763,B,B,B,A,B,51381.710054933676,0
1706,88,49,CA,100/300,1000,1004.5495511025612,0,MALE,JD,Exec-managerial,Camping,wife,32453.164511015108,23075.247451006155,B,B,A,C,C,70337.32377345952,0
1707,328,35,IL,100/300,1000,1714.354972101309,0,FEMALE,High School,Prof-specialty,Chess,wife,42075.60002376348,14673.925425868161,A,C,A,A,C,97802.71955354014,0
1708,45,73,TX,250/500,1000,1835.2918370841635,1000000,MALE,College,Machine-op-inspct,Exercise,own-child,84820.22943941629,47092.015958800046,B,A,B,C,B,61416.844084311895,0
1709,115,61,FL,500/1000,500,1954.7463084370625,1000000,MALE,PhD,Machine-op-inspct,Chess,not-in-family,14767.647194175504,51797.62616004613,B,B,C,C,C,82543.64025834501,0
1710,355,27,IL,250/500,1000,1272.1076048704992,0,MALE,JD,Exec-managerial,Reading,own-child,62081.054982848706,17741.435728204626,C,C,B,B,C,41367.08172955416,0
1711,348,46,TX,500/1000,1000,869.2045257921634,0,FEMALE,High School,Craft-repair,Exercise,wife,23086.46618065394,34971.91408904247,A,B,C,C,C,19047.800597288686,0
1712,265,26,CA,100/300,500,1332.3768824485405,0,FEMALE,College,Machine-op-inspct,Exercise,husband,37817.73970192003,29256.262034267045,A,A,C,A,B,84378.02494983727,0
1713,90,30,IL,500/1000,500,1806.5766382961565,0,FEMALE,JD,Exec-managerial,Exercise,husband,499.6062437362836,74147.43960470424,C,B,C,B,C,43324.26501893226,0
1714,18,68,CA,100/300,500,546.3675336853569,0,MALE,JD,Adm-clerical,Chess,husband,96939.05083642082,48831.11412942816,A,B,C,B,C,74515.14966776472,0
1715,338,44,NY,100/300,1000,1866.864260443543,0,MALE,Masters,Craft-repair,Movies,other-relative,10860.46457457721,77728.46591588052,C,A,B,B,A,52830.03503987839,0
1716,116,54,CA,250/500,500,839.8211101614929,0,MALE,JD,Adm-clerical,Movies,wife,76347.73004578988,9199.277961480446,B,C,A,A,B,45978.50127139644,0
1717,116,25,TX,250/500,2000,965.7563282336457,1000000,MALE,High School,Prof-specialty,Movies,other-relative,56161.62922971111,31606.91798834785,B,C,A,A,B,5626.006981745516,1
1718,275,70,FL,100/300,2000,1046.080639197803,0,MALE,PhD,Prof-specialty,Chess,other-relative,82801.80559039443,29829.23362077561,C,C,A,B,C,77016.10588573843,1
1719,412,19,IL,100/300,500,1870.6420514907302,0,MALE,JD,Machine-op-inspct,Chess,wife,51567.73296178293,45837.50882940242,A,B,A,C,A,32464.919366127342,0
1720,116,59,CA,500/1000,1000,763.9954091703958,0,MALE,High School,Adm-clerical,Camping,other-relative,98438.64617563618,40300.25190652762,A,C,C,C,B,39397.41326753173,1
1721,450,21,IL,100/300,1000,834.5170681636425,1000000,MALE,College,Craft-repair,Movies,other-relative,60701.67521710402,26104.391229528635,B,B,C,C,C,35279.8585236645,0
1722,277,27,IL,500/1000,2000,1596.6539539601354,1000000,FEMALE,College,Adm-clerical,Chess,not-in-family,61640.85449621961,81789.51897067929,A,B,A,B,C,69568.54232522336,0
1723,183,31,TX,250/500,1000,1902.031942588553,0,FEMALE,JD,Exec-managerial,Camping,unmarried,92078.57763123371,90671.30220811274,C,A,A,A,C,71467.10805798073,0
1724,469,42,TX,100/300,2000,657.1021635086634,0,MALE,PhD,Adm-clerical,Reading,wife,25801.994565910623,77508.44960271711,A,A,B,A,A,81625.48438530599,0
1725,476,58,NY,250/500,500,1283.3730971652685,1000000,FEMALE,JD,Machine-op-inspct,Reading,own-child,36286.50440898616,70051.04612692526,C,B,C,C,A,67823.70697637727,1
1726,22,31,FL,500/1000,2000,1871.6910724255779,0,MALE,Masters,Adm-clerical,Chess,own-child,66498.4728216254,58893.10421667545,B,B,C,C,A,90800.9392127281,0
1727,423,27,NY,500/1000,1000,1829.1344375274564,0,MALE,JD,Exec-managerial,Camping,husband,14110.621828141046,33572.542804031604,A,B,B,C,B,24512.701531009618,0
1728,374,25,TX,100/300,2000,1922.68699448789,0,FEMALE,Masters,Craft-repair,Camping,husband,80960.85814170011,91847.42676992457,B,A,C,C,B,49757.866979883634,0
1729,217,23,NY,100/300,1000,1853.1573914195847,0,FEMALE,Masters,Prof-specialty,Chess,own-child,59186.655898068886,64863.269567291485,B,B,A,A,B,96914.74137431767,0
