claim_id,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,destination_risk,trip_duration_days,incident_category,travel_insurance_type,booking_lead_time_days,total_claim_amount,fraud
1799,52,25,NY,100/300,500,1977.0083083452657,0,MALE,Masters,Machine-op-inspct,Camping,other-relative,43276.15698952543,77129.6529035794,C,A,C,C,B,2694.0140668485606,0
1800,47,52,IL,500/1000,500,1205.5040480972423,0,MALE,High School,Prof-specialty,Chess,own-child,13462.992834515608,12584.321343135307,A,C,B,C,A,5522.153261310747,1
1801,416,28,NY,500/1000,500,1580.0329842933936,0,MALE,High School,Adm-clerical,Movies,husband,51092.017967444706,86911.79295686782,C,B,A,B,A,9524.257842571285,0
1802,124,18,CA,500/1000,1000,1972.4985603294738,0,FEMALE,PhD,Prof-specialty,Reading,not-in-family,5151.169656050536,30103.775795580146,C,A,B,A,C,9768.37903209437,0
1803,44,49,TX,250/500,1000,1562.843204678655,0,FEMALE,JD,Craft-repair,Chess,unmarried,92248.72191887627,24005.34305877946,C,A,A,A,C,8882.049422651684,0
1804,340,43,FL,100/300,500,1045.3372540489477,0,FEMALE,PhD,Machine-op-inspct,Exercise,unmarried,29780.52648530871,94199.80951689383,C,C,A,C,A,4346.33943088869,0
1805,25,49,CA,100/300,2000,1584.8267937000378,1000000,MALE,PhD,Craft-repair,Movies,other-relative,32525.248098166394,49972.38238307745,C,A,C,A,B,8553.382729277111,1
1806,486,49,FL,500/1000,1000,606.8157450085799,1000000,MALE,High School,Exec-managerial,Reading,wife,47974.90910312123,44447.506327791874,A,C,A,C,A,8893.354390965224,0
1807,392,51,FL,250/500,500,1061.8594968213815,0,FEMALE,PhD,Exec-managerial,Exercise,husband,25374.78490893298,25057.48160210034,A,B,A,B,C,5909.385182844629,0
1808,59,54,FL,100/300,2000,1474.8903900742919,0,FEMALE,Masters,Craft-repair,Camping,husband,26176.444247606014,52286.753882479075,B,A,A,C,C,3562.816219183343,0
1809,389,30,FL,100/300,2000,1525.3211118445613,2000000,FEMALE,JD,Adm-clerical,Reading,own-child,86327.11110104238,49512.74743928375,A,B,C,C,C,4706.332732880951,0
1810,92,32,FL,500/1000,2000,648.2688934502146,0,FEMALE,PhD,Adm-clerical,Movies,wife,88219.8600367168,35242.14869133413,A,A,B,A,A,5540.9293032088935,0
1811,355,55,CA,250/500,1000,1035.8059408924387,0,FEMALE,PhD,Machine-op-inspct,Exercise,not-in-family,5675.435956232322,33753.0315971698,B,A,A,B,C,6099.237830254326,0
1812,422,20,FL,500/1000,500,815.7295218906678,0,MALE,JD,Exec-managerial,Reading,wife,20839.68439169226,27053.475969219966,C,C,C,C,C,2514.55989773293,0
1813,274,33,NY,250/500,500,564.9501261064496,0,MALE,JD,Machine-op-inspct,Chess,wife,52071.27659217431,72938.6727932396,C,C,B,C,B,1848.0607611983382,0
1814,171,53,CA,500/1000,1000,691.766514476347,0,FEMALE,PhD,Exec-managerial,Camping,husband,99487.50809538472,88190.13394688904,B,A,A,B,A,5527.309497485148,1
1815,283,19,FL,100/300,1000,1033.3309113959708,0,FEMALE,Masters,Adm-clerical,Movies,own-child,95003.37465070929,59821.11494721768,C,A,C,B,C,3587.47141013211,0
1816,482,32,TX,250/500,500,1073.8541437027334,5000000,MALE,College,Machine-op-inspct,Movies,other-relative,74298.29984377671,53787.233030059935,A,B,B,B,C,7585.624892616302,0
1817,230,60,IL,250/500,500,1677.4130404726359,0,MALE,JD,Machine-op-inspct,Chess,other-relative,45407.31980780292,74554.25716230199,A,C,A,C,A,4459.375209256921,0
1818,369,21,CA,100/300,500,638.1179806779628,1000000,MALE,PhD,Adm-clerical,Reading,unmarried,88266.32730169143,57732.19829176722,A,C,C,B,C,2447.723250113078,0
1819,2,30,NY,500/1000,500,1008.0938976771322,1000000,FEMALE,Masters,Machine-op-inspct,Reading,wife,56119.1313484418,30906.16222054522,C,C,B,B,C,3845.9871295166586,0
1820,356,56,NY,100/300,1000,1894.5215967088861,1000000,MALE,College,Machine-op-inspct,Camping,not-in-family,12661.189176883503,43448.56762374061,B,C,C,B,C,7542.7351192597025,0
1821,397,33,TX,100/300,1000,727.3054318426426,0,FEMALE,PhD,Prof-specialty,Reading,husband,32020.99672247225,40747.73932318566,B,A,C,B,B,336.30457946503543,0
1822,14,59,IL,100/300,500,536.3033916093177,0,MALE,College,Prof-specialty,Reading,wife,90753.42306885413,41688.15182315322,C,B,B,A,A,7394.418846987604,0
1823,245,66,IL,100/300,1000,735.6297801810115,5000000,FEMALE,PhD,Machine-op-inspct,Camping,unmarried,97754.26445092897,60317.91741634139,B,A,B,B,C,2240.6656951865666,0
1824,154,26,FL,250/500,1000,1944.497518641505,2000000,MALE,Masters,Machine-op-inspct,Movies,unmarried,86067.9217133492,53203.50199123323,A,B,B,C,A,5770.874401307924,0
1825,413,52,IL,500/1000,1000,1264.6477010672168,0,FEMALE,High School,Prof-specialty,Chess,own-child,31327.74163450013,4239.607494611164,A,A,B,A,C,3741.5740483694904,0
1826,468,71,CA,500/1000,2000,1462.0769849250933,5000000,FEMALE,Masters,Prof-specialty,Movies,wife,87192.210045385,9296.074264736066,A,C,A,C,A,6458.809163535545,1
1827,470,65,IL,100/300,1000,648.3515090712874,2000000,MALE,Masters,Craft-repair,Exercise,not-in-family,4114.262982151973,313.31563724165125,C,A,B,C,B,1012.8338409866625,1
1828,8,43,FL,250/500,1000,1132.7017588298045,1000000,FEMALE,High School,Craft-repair,Camping,not-in-family,76900.8717656006,89451.43747470684,C,A,C,A,B,298.16278482992107,1
1829,70,44,NY,250/500,1000,1270.1831676557117,1000000,FEMALE,Masters,Craft-repair,Reading,unmarried,94159.6623115294,39198.47709931374,B,C,C,A,B,7453.830269514914,0
1830,300,56,IL,250/500,500,1228.2542081248166,1000000,MALE,High School,Craft-repair,Reading,not-in-family,26569.276357173323,46891.21766265849,C,A,C,B,C,4573.172719684772,0
1831,443,33,FL,100/300,500,1790.278420313614,0,MALE,JD,Machine-op-inspct,Movies,wife,1447.8550682309187,1984.5387071038444,C,B,A,B,B,4414.828071682233,0
1832,61,71,FL,500/1000,500,804.4309606120678,1000000,FEMALE,College,Prof-specialty,Chess,husband,80873.95601459977,40653.72037345475,C,B,C,A,B,2257.1344609388534,0
1833,378,27,TX,500/1000,500,1091.5661916884765,0,MALE,JD,Adm-clerical,Exercise,husband,30831.0588866877,67596.47037833865,A,C,A,A,B,8102.813403325264,0
1834,481,38,IL,100/300,500,1449.985122513372,5000000,FEMALE,JD,Prof-specialty,Reading,unmarried,15467.133198256079,25554.30502063788,C,A,A,B,B,2729.783870606952,0
1835,448,44,NY,500/1000,1000,1690.7973281122936,0,MALE,PhD,Craft-repair,Exercise,wife,12241.963016119616,64352.34769830763,B,A,C,B,A,7976.003047494246,1
1836,215,33,FL,100/300,500,1252.3616560180778,2000000,MALE,College,Adm-clerical,Camping,unmarried,3985.9378586891594,8016.346816794795,A,C,C,B,C,2590.4904163787182,0
1837,400,73,IL,500/1000,1000,1548.352300735541,0,FEMALE,PhD,Adm-clerical,Exercise,husband,94507.5177926397,53543.51216277304,A,B,C,B,B,3986.0447544489816,0
1838,48,48,CA,500/1000,500,577.1728486689855,0,MALE,High School,Exec-managerial,Movies,other-relative,68990.68481887886,97458.31884911338,C,A,C,C,C,782.4912685327203,0
1839,0,42,CA,250/500,500,823.7472820044572,0,MALE,Masters,Exec-managerial,Chess,husband,41105.056140270535,95314.569852383,A,B,C,B,A,4807.33734193307,0
1840,67,68,NY,250/500,2000,526.1996015822884,0,MALE,JD,Machine-op-inspct,Chess,husband,71880.15097311792,81634.59003865036,A,A,A,C,C,7268.848161845577,0
1841,413,30,CA,100/300,500,1521.6399065576911,0,FEMALE,High School,Craft-repair,Reading,unmarried,70878.03639869306,47194.53881586253,B,B,C,A,A,5838.497463539506,0
1842,354,59,FL,250/500,1000,576.9269949750467,0,MALE,JD,Exec-managerial,Chess,unmarried,81982.95245448014,1825.8726136449077,A,C,B,C,A,7451.771094998217,0
1843,97,72,TX,100/300,1000,1074.3895735334172,0,FEMALE,PhD,Craft-repair,Reading,unmarried,26660.97865024212,57819.09866629587,B,C,A,C,B,5645.465117726431,0
1844,41,53,FL,100/300,1000,680.6740925190925,0,MALE,High School,Machine-op-inspct,Reading,wife,80172.26068892961,9328.313806767163,B,C,C,A,C,8952.840332464111,0
1845,238,47,CA,100/300,2000,525.2868582283277,2000000,FEMALE,JD,Craft-repair,Exercise,other-relative,12209.959993487662,21069.948885733626,B,A,B,A,C,9856.017837306441,1
1846,393,23,TX,500/1000,1000,1653.1532683989305,1000000,FEMALE,JD,Machine-op-inspct,Reading,unmarried,26657.48281657565,59932.24635077724,C,A,B,B,B,7504.864052258704,0
1847,290,56,IL,100/300,1000,1647.5924536746393,2000000,MALE,JD,Adm-clerical,Exercise,husband,91708.54972724245,38930.73866009882,B,A,A,B,C,4551.325149711381,0
1848,495,50,FL,100/300,1000,517.3877249805691,5000000,FEMALE,JD,Exec-managerial,Exercise,unmarried,31154.97632398091,12137.693951926354,C,C,B,B,C,4804.851833792293,0
1849,21,23,NY,250/500,1000,780.0023560527169,1000000,FEMALE,High School,Machine-op-inspct,Exercise,husband,91263.80882833467,20704.304865387046,A,B,B,C,A,6500.386536487482,1
1850,18,22,NY,500/1000,2000,1198.6472775827483,2000000,MALE,High School,Craft-repair,Movies,husband,52668.67967382545,31947.76684574803,C,A,A,A,C,2172.2759438590456,0
1851,414,59,TX,500/1000,500,1991.2101355043674,1000000,MALE,College,Machine-op-inspct,Camping,wife,34653.669118215235,86239.12229452353,C,B,A,C,B,3225.557381757405,0
1852,93,46,CA,500/1000,500,673.7939319432369,0,MALE,Masters,Prof-specialty,Reading,unmarried,43871.95413948595,93224.02701699283,A,A,C,A,C,4327.802915954574,0
1853,1,35,TX,500/1000,1000,733.637221478107,0,MALE,High School,Craft-repair,Reading,wife,3388.42358564474,99284.857055257,C,B,B,B,B,1839.3406749112794,0
1854,316,63,CA,100/300,500,1896.4372673182472,0,MALE,High School,Adm-clerical,Camping,unmarried,32980.87338800424,85620.46614040318,A,B,C,A,C,509.6276950203124,0
1855,36,31,NY,500/1000,2000,911.1039434203408,0,MALE,High School,Exec-managerial,Movies,unmarried,11300.111862851647,96589.06273247619,A,B,A,A,B,5554.385187186555,0
1856,180,27,CA,500/1000,1000,1668.7859875230415,0,MALE,College,Exec-managerial,Exercise,unmarried,84660.2997313991,52037.8230786065,C,A,A,B,A,4635.108270835921,0
1857,288,59,CA,100/300,500,617.2781818182755,1000000,MALE,High School,Exec-managerial,Movies,not-in-family,87619.66338551031,51039.56096626706,A,A,C,C,A,8315.135793881378,0
1858,241,33,CA,100/300,1000,1536.2043379754489,0,FEMALE,JD,Craft-repair,Movies,other-relative,79762.45289893418,39236.646933192365,A,B,B,B,C,5983.00898775285,0
1859,77,64,TX,100/300,1000,1290.5172007041026,0,MALE,PhD,Prof-specialty,Reading,other-relative,3692.9710069278144,30110.78147952475,A,B,A,A,A,8101.330842103459,0
1860,280,60,IL,250/500,1000,1051.02182504053,0,FEMALE,Masters,Craft-repair,Movies,husband,8844.98036252328,65558.97167186814,B,B,B,C,B,3643.6557373183214,0
1861,271,25,FL,250/500,500,1568.0998501054078,0,MALE,JD,Prof-specialty,Reading,husband,40718.616772934125,79719.88838973656,C,B,B,C,B,6479.577622851372,0
1862,25,25,FL,500/1000,1000,1556.2683942893905,5000000,FEMALE,High School,Exec-managerial,Reading,not-in-family,43063.34636794897,97151.46092250479,B,A,B,A,C,5786.572350085626,0
1863,483,72,FL,250/500,1000,1206.2703810714702,2000000,FEMALE,High School,Prof-specialty,Exercise,other-relative,96630.92493524612,63392.62383831595,A,B,B,B,C,8514.511023569125,0
1864,443,36,FL,500/1000,2000,1881.843209792677,0,FEMALE,High School,Prof-specialty,Movies,wife,72583.03902127821,77901.8888963124,A,A,B,B,B,6527.62530652066,1
1865,404,65,CA,100/300,500,1258.2823355345058,2000000,MALE,College,Machine-op-inspct,Chess,own-child,53897.75899057858,30621.55019381174,C,A,A,A,C,413.7092730639103,0
1866,269,56,FL,500/1000,1000,1497.1723927422045,0,FEMALE,Masters,Adm-clerical,Camping,other-relative,56518.04129902104,32179.45395273447,A,A,C,A,A,5580.170467698418,0
1867,75,55,CA,100/300,2000,1662.2190442707404,1000000,MALE,PhD,Machine-op-inspct,Chess,other-relative,68647.709375448,3206.5967803029394,A,A,B,C,C,6482.848498015783,0
1868,40,40,IL,500/1000,500,1390.1081781985124,0,FEMALE,JD,Prof-specialty,Reading,own-child,67104.31234406149,51709.19222525281,A,A,B,B,B,7207.755215856518,1
1869,311,59,IL,250/500,1000,812.1370276283882,0,MALE,High School,Adm-clerical,Exercise,not-in-family,98585.28675452236,64220.58908133679,C,B,A,C,A,6822.175873182463,0
1870,244,40,TX,100/300,2000,663.3480376561621,0,FEMALE,PhD,Adm-clerical,Exercise,unmarried,98436.63685570899,45018.27759358542,C,A,A,A,C,9370.895022734681,0
1871,91,46,FL,100/300,500,695.3430339431372,0,FEMALE,High School,Exec-managerial,Chess,wife,89346.45310694947,31460.28070312321,B,A,C,C,A,4529.827838959017,0
1872,305,28,IL,500/1000,2000,828.8555234235911,0,FEMALE,High School,Prof-specialty,Movies,not-in-family,71538.37463758628,79588.25527742201,C,C,A,C,A,377.6555877711896,0
1873,421,23,FL,100/300,500,969.2891125682249,0,FEMALE,High School,Prof-specialty,Reading,not-in-family,55668.23002124922,64266.19807962828,A,C,B,B,A,697.7534651642495,0
1874,467,66,IL,250/500,500,1763.795325188462,0,MALE,College,Craft-repair,Reading,other-relative,10342.807690043932,96502.65456757016,A,B,B,C,B,2492.026249436554,1
1875,93,51,IL,100/300,2000,1035.5816480173246,2000000,MALE,Masters,Machine-op-inspct,Reading,husband,99464.67387108906,38929.57701633286,A,C,C,B,B,401.60334326742645,1
1876,29,47,NY,250/500,1000,694.4779580635951,0,FEMALE,High School,Prof-specialty,Movies,unmarried,80457.40035383267,92057.58868581995,C,C,A,B,A,2521.1686148330627,0
1877,364,60,NY,100/300,1000,795.4901157403478,0,MALE,High School,Craft-repair,Movies,other-relative,76920.84037022741,94325.85619433978,A,C,A,B,A,966.1143449615867,0
1878,339,33,IL,250/500,2000,1377.9273496161104,0,FEMALE,High School,Machine-op-inspct,Chess,unmarried,56625.87571607678,78735.00076296862,B,B,A,A,A,2272.1141033663316,1
1879,219,21,CA,250/500,2000,1016.1741650899961,0,FEMALE,High School,Prof-specialty,Reading,husband,11991.088972964215,61283.096027740336,B,B,C,A,C,1147.6581229108706,0
1880,439,35,FL,250/500,500,1077.9310088546845,0,MALE,JD,Adm-clerical,Camping,husband,11560.99902650093,59975.28458868559,A,C,C,C,C,722.5596097786085,0
1881,135,70,NY,500/1000,1000,1035.9241074331678,0,MALE,High School,Exec-managerial,Reading,not-in-family,53486.71994103051,96814.74651271163,C,C,B,B,B,700.2603999699409,0
1882,265,55,IL,100/300,2000,1219.7304304493036,0,MALE,Masters,Adm-clerical,Exercise,unmarried,46168.79480947369,44285.48658503854,A,A,C,B,B,4708.509683387065,0
1883,409,57,NY,250/500,2000,1327.5572258221741,0,FEMALE,PhD,Craft-repair,Movies,own-child,69763.64466172268,47908.26104165161,B,B,A,C,C,2665.6049739445175,1
1884,301,62,NY,100/300,500,1354.2699509678148,0,FEMALE,College,Craft-repair,Movies,own-child,86381.74732547588,93025.36882515659,C,C,B,A,C,9800.076147515781,0
1885,131,55,IL,100/300,1000,1364.2606997066086,1000000,FEMALE,PhD,Prof-specialty,Movies,unmarried,1696.9155123588764,91326.28196263599,B,C,B,C,B,953.665742589745,0
1886,3,46,FL,250/500,1000,685.1124232759149,2000000,FEMALE,JD,Craft-repair,Chess,unmarried,58810.48410002917,30194.6135040438,A,B,B,C,C,935.8852435862997,1
1887,224,55,IL,250/500,2000,1697.6745897572287,1000000,FEMALE,High School,Adm-clerical,Chess,unmarried,45219.73532421693,77265.48085034214,C,B,B,C,A,7087.505315586827,0
1888,445,26,FL,250/500,2000,631.104052053897,1000000,MALE,Masters,Prof-specialty,Movies,own-child,19071.17683997108,53538.60431333494,A,C,B,C,A,3722.811096608411,0
1889,85,68,TX,250/500,500,947.4562870283924,5000000,MALE,College,Machine-op-inspct,Reading,other-relative,29847.810949755483,70465.29759073051,A,A,B,C,C,792.909135912419,0
1890,382,73,CA,100/300,500,1947.1769916051835,0,MALE,College,Prof-specialty,Movies,unmarried,93354.57323133675,54024.67371220424,C,C,A,C,B,6506.02748691268,0
1891,87,44,TX,250/500,2000,1984.459592728741,0,FEMALE,JD,Craft-repair,Camping,husband,73516.68333259587,37552.0839344022,C,A,A,C,C,6082.408343179349,0
1892,487,34,FL,100/300,500,1201.4486125949184,1000000,MALE,College,Craft-repair,Camping,other-relative,90916.13428504254,18996.988076772846,A,C,B,A,C,5641.609512046978,0
1893,46,28,FL,100/300,500,1389.8381413481607,0,FEMALE,Masters,Prof-specialty,Reading,other-relative,33700.454746484786,32200.026931675086,B,A,A,C,A,5276.836570641028,0
1894,231,50,NY,500/1000,500,1987.4525099449402,0,MALE,PhD,Craft-repair,Reading,not-in-family,28004.26288660701,8328.873494437894,B,A,B,A,C,5053.214032355251,0
1895,221,67,CA,100/300,1000,1256.1530716440318,0,MALE,High School,Craft-repair,Camping,husband,25958.176299262526,26682.734015230602,B,B,B,B,C,6677.804691152117,0
1896,147,25,NY,500/1000,1000,1418.9777090164002,0,MALE,PhD,Craft-repair,Exercise,own-child,52318.76836023671,45257.933014258146,A,A,A,C,A,3381.2435163773466,0
1897,172,29,FL,100/300,2000,925.455225801564,0,FEMALE,Masters,Adm-clerical,Camping,other-relative,65049.16321221013,49643.035601574884,C,B,A,B,A,4755.7230863787645,0
1898,383,70,IL,500/1000,500,1267.9744634119243,0,MALE,PhD,Machine-op-inspct,Reading,not-in-family,74107.14697577992,84270.34013942025,A,B,C,B,A,3812.8400171132994,0
1899,179,20,CA,100/300,500,598.8605415683593,2000000,FEMALE,High School,Machine-op-inspct,Chess,husband,13866.362643952834,6664.554198598061,B,B,B,C,C,3726.019004617333,0
1900,110,61,CA,100/300,1000,1767.2640065235755,1000000,MALE,JD,Prof-specialty,Camping,wife,25077.56194622638,5776.453508146584,C,A,C,C,A,3868.973664385293,0
1901,190,28,TX,250/500,2000,1468.8596523405397,1000000,FEMALE,College,Adm-clerical,Exercise,other-relative,35760.27886991546,29377.557724511473,A,B,A,A,B,214.73931824895976,0
1902,37,27,TX,100/300,1000,525.3925507045377,2000000,FEMALE,Masters,Exec-managerial,Camping,wife,3079.645554249355,5046.181945009364,A,A,C,B,A,634.7436133216895,0
1903,440,40,TX,100/300,500,513.3801177914341,2000000,FEMALE,PhD,Machine-op-inspct,Chess,wife,71779.60020038248,1800.6919847473935,B,A,C,A,C,4475.563668659215,0
1904,65,32,NY,500/1000,2000,1711.981160446084,0,FEMALE,College,Craft-repair,Chess,husband,15024.353253124635,48192.670208113064,A,C,A,A,B,466.4005836167796,0
1905,102,51,CA,500/1000,1000,1890.7175707340589,0,MALE,High School,Adm-clerical,Reading,other-relative,39559.78821300776,55406.91790018748,B,C,A,C,A,9371.286235129384,0
1906,16,43,FL,500/1000,500,1066.9986523379114,0,FEMALE,PhD,Craft-repair,Movies,own-child,96130.0024752205,24930.770514936685,C,C,C,C,C,9069.341259157683,0
1907,291,51,NY,500/1000,500,706.2886441894574,0,MALE,Masters,Craft-repair,Chess,own-child,67958.36802350555,94519.89969679137,A,B,B,A,B,4740.573112439206,0
1908,229,34,TX,250/500,2000,1793.9957951453441,0,FEMALE,High School,Machine-op-inspct,Chess,not-in-family,60630.59580075617,70381.003958996,B,A,B,B,A,2684.8119630479305,0
1909,337,66,NY,250/500,1000,1286.363448983118,1000000,MALE,Masters,Prof-specialty,Chess,other-relative,6795.140398860766,7798.594501832701,A,B,A,A,C,8094.017651068146,0
1910,279,24,CA,500/1000,1000,764.9979035435183,0,FEMALE,PhD,Craft-repair,Chess,unmarried,7091.300331729167,95580.96252217579,A,B,C,A,B,7013.0713335675555,1
1911,3,43,CA,500/1000,500,1979.6395166803436,1000000,MALE,PhD,Craft-repair,Chess,not-in-family,64168.30504132586,61669.13574945358,C,C,C,B,A,8625.255820474182,1
1912,442,59,TX,100/300,2000,982.126906135242,0,FEMALE,High School,Adm-clerical,Movies,other-relative,31567.603445468972,14735.813915822038,C,B,C,A,C,8818.934258899353,0
1913,411,44,NY,500/1000,1000,1378.6632151475687,5000000,MALE,Masters,Machine-op-inspct,Camping,other-relative,29743.374703808735,8821.740276135326,C,B,A,A,B,5768.000402038578,0
1914,410,32,CA,100/300,2000,643.6121749861421,1000000,MALE,JD,Craft-repair,Camping,other-relative,33648.53147675035,11686.736704189738,A,B,C,B,A,9184.733665471524,0
1915,461,49,IL,100/300,500,1116.8266824580985,0,MALE,High School,Prof-specialty,Chess,wife,64426.77219854292,51287.45147273611,B,C,B,A,C,6391.876736016579,0
1916,248,52,FL,100/300,2000,1401.8841634751284,0,MALE,College,Machine-op-inspct,Reading,other-relative,15312.162947502828,48343.35215186046,B,C,B,C,B,2310.428907661436,1
1917,8,41,NY,100/300,500,1969.4023226944687,0,FEMALE,PhD,Craft-repair,Movies,wife,94703.02068290944,87235.89522039132,B,C,B,B,C,2692.5957030959844,0
1918,3,38,CA,250/500,2000,1141.1389959908665,1000000,FEMALE,High School,Adm-clerical,Chess,other-relative,95713.01214798378,15504.067091016339,C,B,B,A,B,3748.253761501492,0
1919,393,35,TX,100/300,500,732.3315876701338,0,FEMALE,JD,Machine-op-inspct,Chess,other-relative,69941.24700962573,25674.853335247306,C,C,B,C,B,8923.651209803706,0
1920,14,55,IL,500/1000,500,1323.2915014047612,0,FEMALE,PhD,Prof-specialty,Exercise,husband,95869.90067141918,77880.50727006614,C,C,A,A,B,9893.9017573651,0
