claim_id,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud
917,54,IL,500,1343.1091916038567,1000000,MALE,College,Protective-serv,own-child,54639.04672117361,48772.52620674756,Single Vehicle Collision,Rear Collision,Total Loss,Fire,10,1,YES,1,3,Unknown,26837.488582245154,11334.54851534715,1346.5705649016934,4989.410778112305,Saab,2005,1
918,27,NY,500,1920.6360006627785,1000000,FEMALE,High School,Handlers-cleaners,other-relative,56947.651466301075,38072.94167180793,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,2,2,Unknown,1,3,Unknown,72712.77392954487,26161.602941384805,4853.885246707224,30263.074678482062,Volkswagen,2010,1
919,27,TX,1000,1244.3881293235422,5000000,FEMALE,College,Adm-clerical,wife,34317.38572072836,21169.337453373093,Parked Car,Rear Collision,Total Loss,None,11,3,NO,1,3,Unknown,21822.884763781087,11811.612195965852,904.3138439322496,28773.614005678624,Saab,2004,0
920,36,CA,1000,1070.7765648048417,5000000,FEMALE,College,Exec-managerial,wife,56158.43609669081,225.22404901443304,Single Vehicle Collision,Rear Collision,Total Loss,Police,20,4,NO,1,0,YES,78343.46760409842,5384.838817279443,21979.26727327563,6563.131572115353,Audi,2009,0
921,34,IL,1000,744.5530053973865,2000000,MALE,High School,Exec-managerial,own-child,7314.250947828394,15663.800556908936,Parked Car,Unknown,Total Loss,None,2,1,NO,0,3,YES,15181.985177745546,103.38431330609077,7458.42357065219,2826.8921120938094,Chevrolet,2001,0
922,38,CA,1000,1679.308478391587,0,MALE,High School,Handlers-cleaners,wife,76464.35726141122,26337.96438461076,Parked Car,Side Collision,Total Loss,Fire,14,4,YES,2,3,Unknown,47618.60643795019,9905.430694586394,11062.212807960273,23359.355289874806,Toyota,2009,0
923,31,TX,2000,1601.6658981133871,2000000,MALE,Masters,Other-service,husband,28468.776154427167,16212.54369259853,Parked Car,Front Collision,Total Loss,Police,20,2,Unknown,1,3,YES,79165.31673145443,11354.251521821147,24681.486414476487,25611.68386505597,BMW,2023,1
924,26,TX,2000,1076.5325577862022,5000000,FEMALE,Masters,Exec-managerial,own-child,88760.8329493955,5551.746151192977,Multi-vehicle Collision,Front Collision,Total Loss,Police,9,2,YES,1,2,Unknown,28371.213879503255,28353.525866620083,3439.72489573772,5844.335681756979,Audi,2019,0
925,63,FL,2000,537.790120938844,0,MALE,High School,Protective-serv,wife,36785.06946074584,22138.247843094727,Multi-vehicle Collision,Unknown,Trivial Damage,Ambulance,0,1,Unknown,0,1,YES,83793.35295060047,6182.107572618685,25067.82090708638,19207.9631811122,Mercedes,2010,0
926,18,NY,1000,1758.4959915770162,0,MALE,PhD,Adm-clerical,husband,14282.41104868826,12662.640848285811,Vehicle Theft,Front Collision,Minor Damage,None,13,3,Unknown,0,1,YES,64592.995548880215,11466.92124052514,19186.210516508643,12580.345400177312,Toyota,2000,0
927,68,FL,1000,517.1269751811104,5000000,FEMALE,College,Protective-serv,other-relative,69588.1574368485,45461.61882307507,Vehicle Theft,Rear Collision,Total Loss,Ambulance,19,2,YES,0,3,YES,40053.471746167976,754.6238946933947,10260.885438138092,37286.57300265706,Ford,2005,1
928,62,IL,1000,1555.5496694435765,1000000,FEMALE,Masters,Other-service,wife,16457.814471350284,5087.726425050787,Parked Car,Side Collision,Total Loss,Fire,5,2,YES,1,1,NO,42629.96257597405,22906.192052741593,3534.216392030528,9158.392233881481,Toyota,2011,0
929,30,CA,2000,1955.3856645890855,1000000,MALE,College,Protective-serv,husband,75368.05155429905,2457.631436235519,Multi-vehicle Collision,Unknown,Minor Damage,None,1,2,Unknown,2,2,YES,92636.1576250256,27454.2370876496,2744.7809202273743,29463.798673180336,Saab,2009,0
930,21,IL,1000,1156.4919922223053,0,FEMALE,JD,Protective-serv,unmarried,96811.22364061166,265.7084577431024,Single Vehicle Collision,Side Collision,Total Loss,Fire,22,2,YES,0,1,NO,22170.20450123174,7134.6194182947565,10065.430382379618,20966.28957710133,Audi,2010,0
931,18,TX,500,852.4601074939292,2000000,FEMALE,High School,Priv-house-serv,unmarried,77955.28687952617,16403.48422428289,Vehicle Theft,Unknown,Minor Damage,Ambulance,7,4,YES,0,0,NO,69489.58020988367,12869.853319204934,4210.259181541374,955.0799750287138,Saab,2018,0
932,66,FL,500,1557.3065150650725,1000000,FEMALE,PhD,Protective-serv,husband,2244.9248431324677,33019.34191004443,Multi-vehicle Collision,Unknown,Total Loss,Ambulance,0,4,Unknown,0,2,NO,70875.77347128278,3663.3786409798195,8031.3088942582435,20921.4440368984,Ford,1996,1
933,57,FL,1000,1725.6922130233777,2000000,FEMALE,JD,Handlers-cleaners,own-child,59988.57880527747,36520.68764408963,Single Vehicle Collision,Unknown,Total Loss,Police,3,3,Unknown,2,1,Unknown,92283.74447177185,13705.062909386723,1588.6740135397358,4429.149921820308,Volkswagen,1998,1
934,49,FL,500,1319.6454741167709,1000000,MALE,JD,Adm-clerical,own-child,69541.06709697243,22663.084169086156,Single Vehicle Collision,Unknown,Major Damage,None,3,1,NO,1,1,YES,71459.8447413554,4000.2739093228624,17850.252650900966,26532.95673509981,Saab,2013,0
935,51,IL,500,1950.5529128842193,1000000,FEMALE,JD,Priv-house-serv,wife,82545.83257962852,34216.43252276334,Multi-vehicle Collision,Side Collision,Total Loss,None,4,1,YES,1,2,Unknown,58654.50809680831,15700.454832574564,4358.283508614135,22838.1794500721,Toyota,2000,1
936,45,TX,2000,577.5030824869416,2000000,MALE,High School,Adm-clerical,unmarried,5600.230893900016,17995.701810768172,Vehicle Theft,Front Collision,Minor Damage,Police,19,1,Unknown,1,1,NO,90300.99263212114,22038.661212966992,22701.96939376881,911.8754796722453,Mercedes,2012,0
937,48,CA,1000,1257.1933974567924,5000000,MALE,Masters,Adm-clerical,own-child,48010.78279522863,33390.310999330846,Multi-vehicle Collision,Unknown,Major Damage,None,8,2,YES,0,1,YES,82998.6369500156,16600.283244425045,6545.249288339163,8585.366768527761,Toyota,2015,0
938,25,CA,1000,1577.6809209838252,1000000,MALE,High School,Other-service,own-child,53537.087263839436,2029.7992651186703,Vehicle Theft,Rear Collision,Minor Damage,Fire,22,4,YES,1,3,Unknown,71819.25725600551,7356.587351621279,23939.297380145577,31160.889588444898,Toyota,2005,0
939,56,IL,2000,1793.9607067237685,1000000,MALE,Masters,Other-service,unmarried,16912.486264417803,19537.64922835021,Parked Car,Unknown,Major Damage,Fire,12,4,Unknown,0,0,NO,3741.5490480213602,10613.879564067154,5696.459586776032,11393.018264929835,Audi,2003,0
940,43,FL,500,768.8834178616851,2000000,FEMALE,JD,Priv-house-serv,other-relative,32244.980971064964,39542.483881658954,Multi-vehicle Collision,Side Collision,Trivial Damage,Ambulance,17,3,NO,2,2,Unknown,37665.28161491596,19157.18213116897,21640.996911038957,20221.6943459406,BMW,1997,0
941,51,NY,500,1700.005222645522,5000000,FEMALE,JD,Exec-managerial,own-child,44022.17262561652,40150.30152295007,Multi-vehicle Collision,Unknown,Total Loss,Fire,16,1,Unknown,2,3,Unknown,63373.02238408451,17692.662533679755,9992.24038875592,12823.945269162758,Chevrolet,1996,1
942,71,IL,1000,1329.060613577818,1000000,FEMALE,PhD,Other-service,husband,83320.96879578015,35807.43894378473,Vehicle Theft,Rear Collision,Trivial Damage,None,0,4,Unknown,1,1,YES,52463.927173498116,4103.243643640004,17493.59984667025,36900.31082770283,Toyota,2012,0
943,71,IL,500,1094.8305229849448,1000000,MALE,Masters,Other-service,wife,92940.7566070207,10211.93102849322,Vehicle Theft,Side Collision,Major Damage,Police,21,3,YES,0,2,YES,32272.173486535463,25348.48420698308,1159.854429652153,21694.79220244565,Toyota,2009,0
944,20,TX,2000,697.5725428686403,5000000,MALE,JD,Other-service,own-child,62842.28289176729,12360.255946531663,Multi-vehicle Collision,Unknown,Trivial Damage,Ambulance,14,1,NO,0,2,Unknown,14870.179593222763,14255.667367410462,14857.333030627724,27998.853836812825,Chevrolet,2019,0
945,67,CA,2000,1797.9436383633686,1000000,MALE,College,Adm-clerical,own-child,39494.518602146214,49804.43636322561,Single Vehicle Collision,Rear Collision,Total Loss,Police,1,2,Unknown,1,0,YES,55523.1599775477,4871.07673579179,4460.636841061897,3797.306135535765,Mercedes,2016,1
946,29,IL,1000,735.909812269573,5000000,FEMALE,PhD,Priv-house-serv,other-relative,25403.101779898596,5168.900360097994,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,15,4,YES,2,0,YES,28948.798798290194,3684.7962772418773,14589.606817470794,2093.2715075437095,Audi,2012,0
947,18,IL,2000,964.6817888136488,5000000,MALE,High School,Adm-clerical,husband,98213.51844361504,9033.13494512047,Single Vehicle Collision,Unknown,Major Damage,Ambulance,19,4,Unknown,2,2,Unknown,23683.548735995137,28966.553239353907,4240.773926584491,10739.51370515167,Volkswagen,2013,0
948,71,FL,2000,935.0682979436554,2000000,FEMALE,PhD,Handlers-cleaners,wife,98301.99980763585,6501.312782506629,Parked Car,Rear Collision,Minor Damage,Police,21,1,YES,2,0,YES,40196.34359196589,8446.053335206381,13112.673604181125,12710.804544019336,Ford,2009,0
949,61,FL,1000,1807.1210512862815,0,FEMALE,College,Adm-clerical,own-child,92497.69482350348,16382.748184180778,Parked Car,Side Collision,Minor Damage,Fire,4,2,Unknown,2,0,YES,78656.39760481972,27257.807637491278,3318.624606968651,27663.381376606125,Ford,2011,1
950,22,NY,2000,1509.0544913133472,5000000,FEMALE,Masters,Handlers-cleaners,wife,78566.91498778191,10508.791761696168,Vehicle Theft,Unknown,Minor Damage,Fire,21,2,NO,2,1,NO,49041.42348544806,12317.558963068166,6598.545532028873,22980.654857141428,Saab,2012,0
951,47,TX,2000,1695.0220957870586,2000000,FEMALE,High School,Protective-serv,unmarried,32577.954374561825,24884.397977388606,Parked Car,Side Collision,Total Loss,Fire,18,4,Unknown,1,0,YES,22040.97494461766,11577.642913595708,17852.368065115643,15295.894473931918,Audi,2012,0
952,47,NY,2000,875.7018481887485,0,MALE,High School,Protective-serv,own-child,81700.04834976306,23801.035344005995,Single Vehicle Collision,Rear Collision,Total Loss,Fire,4,1,YES,1,0,NO,12131.862656864814,21027.86908948296,29299.819116304265,26337.64062503143,Volkswagen,2005,1
953,74,FL,500,1437.3111494104983,1000000,FEMALE,Masters,Handlers-cleaners,own-child,40879.30172711726,45075.28097256516,Multi-vehicle Collision,Unknown,Major Damage,Police,1,3,Unknown,1,3,Unknown,50149.2327455926,296.4986332638431,13475.54305175916,6960.847019783342,Ford,2012,0
954,34,CA,1000,1357.6189747156232,0,MALE,PhD,Handlers-cleaners,unmarried,32677.30981550452,1736.9973722390741,Parked Car,Unknown,Trivial Damage,None,6,4,NO,2,1,NO,79539.45664301234,10142.685648911716,20615.210778285073,3007.842945180883,BMW,2017,0
955,65,FL,1000,1749.2455651824066,5000000,FEMALE,JD,Adm-clerical,other-relative,74486.53584662796,15993.978833388168,Parked Car,Unknown,Minor Damage,Ambulance,2,2,NO,2,1,Unknown,65455.393353567066,9079.371365754267,16182.740131331257,34252.95114656892,Volkswagen,1997,0
956,64,TX,1000,1859.1305907218907,5000000,MALE,PhD,Handlers-cleaners,own-child,7965.392762042289,29832.89459985451,Single Vehicle Collision,Rear Collision,Trivial Damage,Police,16,3,NO,1,2,YES,23598.813574253338,26042.94282852139,14950.738028833133,22775.872066620665,BMW,2007,0
957,40,FL,500,518.2351572160802,5000000,MALE,College,Priv-house-serv,wife,4856.272329566169,30240.08809219819,Parked Car,Front Collision,Trivial Damage,Fire,23,1,NO,1,0,YES,43952.30527610448,15873.706170623498,1941.1259051955353,26139.26330867814,Chevrolet,2008,0
958,32,TX,500,1511.0298785881891,5000000,FEMALE,JD,Protective-serv,husband,44795.36971811856,24006.311450710462,Vehicle Theft,Unknown,Minor Damage,Fire,23,2,YES,2,3,NO,85595.42115273484,10937.104716727557,4328.922068258383,12636.068904608177,Dodge,2021,0
959,54,TX,1000,577.7536986795935,5000000,FEMALE,PhD,Protective-serv,wife,44563.88008221619,40783.277040731686,Multi-vehicle Collision,Rear Collision,Total Loss,Police,2,3,Unknown,0,3,Unknown,18176.76283135747,7982.3793089915425,26491.73187697702,15192.220830639139,Toyota,1998,1
960,38,TX,500,1323.2879976160339,2000000,FEMALE,Masters,Exec-managerial,other-relative,89564.4153063835,3136.1085707229395,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,12,4,NO,1,1,YES,53442.01678294826,17715.294264318873,12304.929451254098,3753.5141625425413,Mercedes,2012,0
961,31,TX,1000,931.4490935655174,5000000,MALE,College,Handlers-cleaners,husband,12615.309628781679,40774.388279006795,Vehicle Theft,Side Collision,Total Loss,Police,6,2,Unknown,2,0,NO,35945.03512170373,4550.19421630094,18429.97429754373,34351.03341817005,Toyota,1999,0
962,19,TX,500,960.1648992832118,2000000,FEMALE,College,Other-service,wife,12328.392745241279,24737.71202178518,Single Vehicle Collision,Rear Collision,Major Damage,Police,23,1,YES,2,3,NO,12855.885605537178,7386.143055263447,15846.99698144875,23901.358278117925,Saab,2008,0
963,28,CA,2000,1029.4377551785349,1000000,FEMALE,College,Other-service,wife,14745.260047490116,6688.034753850108,Vehicle Theft,Front Collision,Major Damage,None,2,2,Unknown,1,2,NO,5465.440130634374,8808.364951942493,11366.471386537045,3803.2926956076553,Ford,2019,0
964,68,NY,2000,1431.9386735744151,5000000,MALE,JD,Handlers-cleaners,unmarried,2973.6261294602605,44285.095677023884,Multi-vehicle Collision,Rear Collision,Total Loss,Police,14,4,Unknown,0,0,YES,55809.20277225663,18237.26842820823,11634.496278327933,32278.919189137523,Audi,2006,0
965,56,IL,1000,1001.0749485031538,5000000,FEMALE,High School,Priv-house-serv,other-relative,7173.173781490838,32461.438977048172,Multi-vehicle Collision,Side Collision,Minor Damage,None,17,1,NO,2,0,Unknown,2564.512937167703,11197.648770494263,16663.950177260183,18042.557095920492,Saab,2019,0
966,55,NY,500,1599.0485758854206,0,MALE,JD,Other-service,unmarried,65986.98668290391,8177.284341206964,Vehicle Theft,Side Collision,Total Loss,Ambulance,9,4,NO,1,0,YES,10792.888610947024,15173.499003601484,4234.254044272308,30721.50333171552,Volkswagen,2001,0
967,51,TX,500,1106.7910783608045,1000000,FEMALE,PhD,Exec-managerial,husband,43158.43291175092,1682.4861699513306,Vehicle Theft,Unknown,Minor Damage,Police,22,3,YES,2,3,YES,35082.64597559325,19513.1479129976,11617.77120763302,998.4845525213461,Audi,2006,0
968,55,CA,2000,602.5298004649379,5000000,MALE,High School,Handlers-cleaners,unmarried,76360.30670880136,7055.482416632463,Vehicle Theft,Front Collision,Total Loss,Police,6,2,Unknown,2,1,Unknown,4830.258442898393,28688.148024230617,13409.267082082173,1635.2180303988443,Audi,2002,0
969,67,FL,2000,1675.639763726161,5000000,MALE,PhD,Priv-house-serv,other-relative,99259.77185816603,30439.89800901968,Vehicle Theft,Rear Collision,Major Damage,Fire,8,4,YES,2,1,NO,40344.30003196254,22945.12191308257,29553.786710283726,7245.926871894714,Volkswagen,2023,0
970,51,CA,500,928.637486889059,1000000,FEMALE,High School,Priv-house-serv,own-child,65903.46810990013,8964.811763002423,Vehicle Theft,Side Collision,Total Loss,Police,4,3,YES,2,2,YES,13471.319905600654,12157.70341716323,10543.643078571531,8831.203967556854,Chevrolet,2015,0
971,35,TX,500,1149.150319398894,2000000,MALE,JD,Adm-clerical,own-child,5045.5570620123735,11288.153743751405,Vehicle Theft,Side Collision,Trivial Damage,Fire,19,1,YES,0,3,NO,35312.37252466532,22448.261231917702,19337.36687642607,30676.24344725044,Toyota,2015,0
972,47,CA,500,1528.1658248328522,5000000,FEMALE,College,Priv-house-serv,husband,10456.286475434152,1256.986287815709,Multi-vehicle Collision,Side Collision,Total Loss,Fire,7,1,NO,1,0,NO,79220.38886546179,28490.825427576376,4122.464994794045,28414.419478655625,Saab,2022,1
973,32,CA,500,998.684235723068,0,FEMALE,Masters,Other-service,own-child,88100.40848147079,36146.53361193018,Vehicle Theft,Rear Collision,Major Damage,Fire,13,3,NO,1,2,Unknown,62823.25227542747,14981.416369623745,1964.4414549065737,24835.480705628215,Toyota,1997,0
974,44,TX,500,584.8784842200735,5000000,MALE,College,Other-service,unmarried,52749.594455826154,40518.219987971854,Parked Car,Rear Collision,Total Loss,Ambulance,3,3,Unknown,1,2,Unknown,44817.40723985716,12314.907993686691,26146.26042003691,35451.92641109188,BMW,2016,1
975,68,CA,500,1060.8815705192205,0,FEMALE,JD,Handlers-cleaners,husband,82483.715939574,39842.408838606156,Multi-vehicle Collision,Front Collision,Trivial Damage,None,19,1,Unknown,1,1,Unknown,9637.41413158846,2340.5609700220966,21922.047072170593,10262.376954426469,Ford,1995,0
976,51,IL,1000,1916.672874041455,0,MALE,High School,Handlers-cleaners,other-relative,85661.23362249261,6378.407568214212,Single Vehicle Collision,Unknown,Major Damage,Fire,13,4,Unknown,1,0,NO,62105.39110181594,26771.111119525867,9524.97862783707,36223.99370422571,Saab,1997,0
977,69,IL,500,1462.6015959478373,5000000,MALE,College,Priv-house-serv,husband,92767.45414995193,45165.05636943797,Multi-vehicle Collision,Unknown,Minor Damage,Police,11,3,NO,0,0,NO,16789.11042465051,7393.028423809667,15137.340086916869,36424.107235974705,Volkswagen,2005,0
978,74,CA,2000,1507.2187230008103,5000000,MALE,JD,Exec-managerial,husband,94982.92054863657,33613.941473704,Single Vehicle Collision,Unknown,Trivial Damage,Police,1,4,NO,2,3,YES,8120.3412142306815,1918.7369045741864,4072.3255335551567,17653.260527381128,Saab,2012,0
979,55,FL,1000,1448.4232304564598,0,MALE,PhD,Protective-serv,wife,55482.57965033062,44876.431118843226,Single Vehicle Collision,Side Collision,Total Loss,Fire,12,1,YES,2,3,NO,66567.60373723098,16116.104597732492,21214.808819425805,4228.25491659667,Saab,2001,1
980,50,TX,500,798.4882084391552,1000000,MALE,Masters,Adm-clerical,wife,34102.017225603384,22358.02522653318,Parked Car,Unknown,Minor Damage,Fire,0,4,NO,1,3,Unknown,91249.95983319025,25376.989378845752,2109.917762623169,29199.11637348624,Dodge,2003,0
981,41,IL,2000,1127.5007961534202,1000000,MALE,College,Protective-serv,husband,96186.48743479986,21847.743054184888,Vehicle Theft,Side Collision,Total Loss,Police,19,4,YES,2,2,Unknown,46329.04695866697,12199.051668691574,22710.99170823606,13808.682569559627,Volkswagen,1998,0
982,32,FL,1000,1626.4096975449775,5000000,MALE,High School,Priv-house-serv,own-child,54740.640600122526,39226.82593424476,Vehicle Theft,Front Collision,Major Damage,Fire,6,3,YES,2,0,Unknown,4579.093105507345,23492.024104770488,16405.095308099597,31899.715938750862,Volkswagen,2017,0
983,47,CA,2000,652.0593463297387,2000000,MALE,PhD,Priv-house-serv,wife,6425.2722954611045,4664.892773837176,Multi-vehicle Collision,Side Collision,Total Loss,None,8,4,NO,2,1,Unknown,88089.62288314482,25091.880218519873,8365.515902602943,6965.766214200224,Toyota,2018,1
984,72,FL,500,916.7791641345684,1000000,FEMALE,JD,Protective-serv,other-relative,64277.655005986504,26043.701831744285,Vehicle Theft,Front Collision,Total Loss,None,16,4,YES,1,2,NO,7163.889729295622,13632.106764595912,25877.230621843704,21810.84698618743,Ford,2004,0
985,59,NY,500,914.4786626987805,5000000,FEMALE,Masters,Adm-clerical,unmarried,58768.47503950108,41819.21178156128,Parked Car,Front Collision,Major Damage,Ambulance,20,4,YES,1,2,Unknown,86817.56764880792,17728.65197821421,29582.15611016563,20568.91234756933,Volkswagen,2012,0
